departamento,distrito,ano,fecha,localidad,ENFERMEDAD,ESPECIES,UTM_ZONA,UTM_HEMISFERIO,LATITU,LONGITUD,TIPO DE COLECTA,TIPO DE GEORREFERENCIACION,OBSERVACION
PARAGUARI,TEBICUARYMI,2022,2022-09-05 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES EVANSAE,21,S,-25.55123,-56.4011,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-06 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES GALVAOI,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-06 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES EVANSAE,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-06 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-06 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES STRODEI,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-06 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES FLUMINENSIS,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-06 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES GALVAOI,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-07 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES STRODEI,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-07 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES EVANSAE,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-07 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-07 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES EVANSAE,21,S,-25.920657,-56.665495,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-08 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES SPP,21,S,-25.916556,-56.69901,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-08 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES STRODEI,21,S,-25.916556,-56.69901,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-08 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES GALVAOI,21,S,-25.916556,-56.69901,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-08 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.916556,-56.69901,campo,,
PARAGUARI,TEBICUARYMI,2022,2022-09-08 00:00:00,TEBICUARYMI,MALARIA,ANOPHELES EVANSAE,21,S,-25.916556,-56.69901,campo,,
PRESIDENTE HAYES,VILLA HAYES,2022,2022-09-20 00:00:00,POZO COLORADO,MALARIA,ANOPHELES TRIANNULATUS,21,S,-23.4919568,-58.7150808,campo,,
PRESIDENTE HAYES,VILLA HAYES,2022,2022-09-20 00:00:00,POZO COLORADO,MALARIA,ANOPHELES TRIANNULATUS,21,S,-23.4919568,-58.7150808,campo,,
ITAPUA,ALTO VERA,2022,2022-10-10 00:00:00,CORONAY,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.754787,-55.770261,campo,,
ITAPUA,ALTO VERA,2022,2022-10-11 00:00:00,CORONAY,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.758163,-55.773505,campo,,
ITAPUA,ALTO VERA,2022,2022-10-11 00:00:00,CORONAY,MALARIA,ANOPHELES FLUMINENSIS,21,S,-26.758163,-55.773505,campo,,
ITAPUA,ALTO VERA,2022,2022-10-11 00:00:00,CORONAY,MALARIA,ANOPHELES ROOZEBOMII,21,S,-26.758163,-55.773505,campo,,
ITAPUA,ALTO VERA,2022,2022-10-12 00:00:00,CORONAY,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.75379,-55.769329,campo,,
ITAPUA,ALTO VERA,2022,2022-10-12 00:00:00,CORONAY,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.75379,-55.769329,campo,,
ITAPUA,ALTO VERA,2022,2022-10-12 00:00:00,CORONAY,MALARIA,ANOPHELES OSWALDOI,21,S,-26.75379,-55.769329,campo,,
ITAPUA,ALTO VERA,2022,2022-10-12 00:00:00,CORONAY,MALARIA,ANOPHELES EVANSAE,21,S,-26.75379,-55.769329,campo,,
ITAPUA,ALTO VERA,2022,2022-10-12 00:00:00,CORONAY,MALARIA,ANOPHELES FLUMINENSIS,21,S,-26.75379,-55.769329,campo,,
ITAPUA,ALTO VERA,2022,2022-10-12 00:00:00,CORONAY,MALARIA,ANOPHELES GALVAOI,21,S,-26.75379,-55.769329,campo,,
ITAPUA,ALTO VERA,2022,2022-10-13 00:00:00,CORONAY,MALARIA,ANOPHELES SPP,21,S,-26.75379,-55.769329,campo,,
ITAPUA,ALTO VERA,2022,2022-10-13 00:00:00,CORONAY,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.75379,-55.769329,campo,,
ITAPUA,ALTO VERA,2022,2022-10-13 00:00:00,CORONAY,MALARIA,ANOPHELES EVANSAE,21,S,-26.75379,-55.769329,campo,,
CENTRAL,MARIANO R ALONSO,2022,2022-10-24 00:00:00,CORUMBA CUE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.181007,-57.536273,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.07758,-55.608895,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.07758,-55.608895,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.07758,-55.608895,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES GALVAOI,21,S,-25.07758,-55.608895,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-25.07758,-55.608895,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES PARVUS,21,S,-25.07758,-55.608895,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES LUTZII,21,S,-25.07758,-55.608895,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES PARVUS,21,S,-25.084360684,-55.599084921,gabinete,centroide localidad,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.084360684,-55.599084921,gabinete,centroide localidad,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES GALVAOI,21,S,-25.084360684,-55.599084921,gabinete,centroide localidad,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-14 00:00:00,SANTA TERESA,MALARIA,ANOPHELES PARVUS,21,S,-25.084360684,-55.599084921,gabinete,centroide localidad,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-15 00:00:00,SANTA TERESA,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.080239690202152,-55.612400666696054,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-15 00:00:00,SANTA TERESA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.080239690202152,-55.612400666696054,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-15 00:00:00,SANTA TERESA,MALARIA,ANOPHELES MINOR,21,S,-25.080239690202152,-55.612400666696054,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-16 00:00:00,SANTA TERESA,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.080239690202152,-55.612400666696054,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-16 00:00:00,SANTA TERESA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.080239690202152,-55.612400666696054,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-16 00:00:00,SANTA TERESA,MALARIA,ANOPHELES MINOR,21,S,-25.080239690202152,-55.612400666696054,campo,,
CAAGUAZU,RAUL ARSENIO OVIEDO,2022,2022-11-17 00:00:00,SANTA TERESA,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.096841,-55.580562,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-21 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.702533497,-55.755032282,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-21 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES EVANSAE,21,S,-25.702533497,-55.755032282,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-22 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.712365,-55.996253,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-22 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.712365,-55.996253,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-22 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES EVANSAE,21,S,-25.712365,-55.996253,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-23 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.712365,-55.996253,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-23 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.712365,-55.996253,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-23 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES EVANSAE,21,S,-25.712365,-55.996253,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-23 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES PARVUS,21,S,-25.712365,-55.996253,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-24 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.716741666666667,-55.75666666666667,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-24 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES OSWALDOI,21,S,-25.716741666666667,-55.75666666666667,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-24 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.712365,-55.996253,campo,,
GUAIRA,PASO YOBAI,2022,2022-11-24 00:00:00,CNIA. SAN FRANCISCO,MALARIA,ANOPHELES EVANSAE,21,S,-25.712365,-55.996253,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-28 00:00:00,YRYBUCUA,MALARIA,ANOPHELES PARVUS,21,S,-24.47848,-56.090015,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-28 00:00:00,YRYBUCUA,MALARIA,ANOPHELES PARVUS,21,S,-24.47848,-56.090015,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-28 00:00:00,YRYBUCUA,MALARIA,ANOPHELES PARVUS,21,S,-24.480059,-56.091935,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-28 00:00:00,YRYBUCUA,MALARIA,ANOPHELES PARVUS,21,S,-24.480059,-56.091935,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-29 00:00:00,YRYBUCUA,MALARIA,ANOPHELES PARVUS,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-29 00:00:00,YRYBUCUA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-29 00:00:00,YRYBUCUA,MALARIA,ANOPHELES STRODEI,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-29 00:00:00,YRYBUCUA,MALARIA,ANOPHELES EVANSAE,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-29 00:00:00,YRYBUCUA,MALARIA,ANOPHELES PARVUS,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-01-12 00:00:00,YRYBUCUA,MALARIA,ANOPHELES EVANSAE,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-01-12 00:00:00,YRYBUCUA,MALARIA,ANOPHELES PARVUS,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-30 00:00:00,YRYBUCUA,MALARIA,ANOPHELES PARVUS,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-30 00:00:00,YRYBUCUA,MALARIA,ANOPHELES PARVUS,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-30 00:00:00,YRYBUCUA,MALARIA,ANOPHELES OSWALDOI,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2022,2022-11-30 00:00:00,YRYBUCUA,MALARIA,ANOPHELES EVANSAE,21,S,-24.469525,-56.090696,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-01-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES ALBITARSIS,21,S,-20.1675949999999,-58.1712619999999,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-01-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES TRIANNULATUS,21,S,-20.1675949999999,-58.1712619999999,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-01-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES ALBITARSIS,21,S,-20.1675949999999,-58.1712619999999,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-01-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES TRIANNULATUS,21,S,-20.1675949999999,-58.1712619999999,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-02-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES ALBITARSIS,21,S,-20.165195,-58.171708,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-02-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES TRIANNULATUS,21,S,-20.165195,-58.171708,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-02-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES ALBITARSIS,21,S,-20.165195,-58.171708,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-02-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES TRIANNULATUS,21,S,-20.165195,-58.171708,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-03-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES ALBITARSIS,21,S,-20.165195,-58.171708,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-03-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES TRIANNULATUS,21,S,-20.165195,-58.171708,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-03-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES ALBITARSIS,21,S,-20.165195,-58.171708,campo,,
ALTO PARAGUAY,BAHIA NEGRA,2023,2023-03-08 00:00:00,PARQUE NACIONAL RIO NEGRO.,MALARIA,ANOPHELES TRIANNULATUS,21,S,-20.165195,-58.171708,campo,,
AMAMBAY,CERRO CORA,2023,2023-06-15 00:00:00,PARQUE NACIONAL CERRO CORA,MALARIA,ANOPHELES STRODEI,21,S,-22.6317899999999,-56.026214,campo,,
AMAMBAY,CERRO CORA,2023,2023-06-15 00:00:00,PARQUE NACIONAL CERRO CORA,MALARIA,ANOPHELES OSWALDOI,21,S,-22.6317899999999,-56.026214,campo,,
AMAMBAY,CERRO CORA,2023,2023-06-15 00:00:00,PARQUE NACIONAL CERRO CORA,MALARIA,ANOPHELES GALVAOI,21,S,-22.6317899999999,-56.026214,campo,,
AMAMBAY,CERRO CORA,2023,2023-06-15 00:00:00,PARQUE NACIONAL CERRO CORA,MALARIA,ANOPHELES GALVAOI,21,S,-22.6317899999999,-56.026214,campo,,
AMAMBAY,CERRO CORA,2023,2023-06-15 00:00:00,PARQUE NACIONAL CERRO CORA,MALARIA,ANOPHELES OSWALDOI,21,S,-22.6317899999999,-56.026214,campo,,
CANINDEYU,VILLA YGATIMI,2023,2023-06-20 00:00:00,RESERVA NATURAL DEL BOSQUE MARACAYU.,MALARIA,ANOPHELES GALVAOI,21,S,-24.1342269999999,-55.5305469999999,campo,,
CANINDEYU,VILLA YGATIMI,2023,2023-06-20 00:00:00,RESERVA NATURAL DEL BOSQUE MARACAYU.,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.1342269999999,-55.5305469999999,campo,,
CANINDEYU,VILLA YGATIMI,2023,2023-06-21 00:00:00,RESERVA NATURAL DEL BOSQUE MARACAYU.,MALARIA,ANOPHELES OSWALDOI,21,S,-24.131011,-55.5299139999999,campo,,
CANINDEYU,VILLA YGATIMI,2023,2023-06-21 00:00:00,RESERVA NATURAL DEL BOSQUE MARACAYU.,MALARIA,ANOPHELES GALVAOI,21,S,-24.131011,-55.5299139999999,campo,,
CANINDEYU,VILLA YGATIMI,2023,2023-06-21 00:00:00,RESERVA NATURAL DEL BOSQUE MARACAYU.,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.131011,-55.5299139999999,campo,,
CANINDEYU,VILLA YGATIMI,2023,2023-06-22 00:00:00,RESERVA NATURAL DEL BOSQUE MARACAYU.,MALARIA,ANOPHELES GALVAOI,21,S,-24.131011,-55.5299139999999,campo,,
CANINDEYU,VILLA YGATIMI,2023,2023-06-22 00:00:00,RESERVA NATURAL DEL BOSQUE MARACAYU.,MALARIA,ANOPHELES OSWALDOI,21,S,-24.131011,-55.5299139999999,campo,,
CANINDEYU,VILLA YGATIMI,2023,2023-06-22 00:00:00,RESERVA NATURAL DEL BOSQUE MARACAYU.,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.131011,-55.5299139999999,campo,,
CONCEPCION,SAN CARLOS DEL APA,2023,2023-07-13 00:00:00,PASO BRAVO,MALARIA,Anopheles strodei,21,S,-22.322816,-57.155785,campo,,
CONCEPCION,SAN CARLOS DEL APA,2023,2023-07-13 00:00:00,PASO BRAVO,MALARIA,Anopheles strodei,21,S,-22.322816,-57.155785,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-17 00:00:00,RESERVA LIMOY,MALARIA,Anopheles strodei,21,S,-24.75009,-54.4733433,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-17 00:00:00,RESERVA LIMOY,MALARIA,Anopheles oswaldoi,21,S,-24.75009,-54.4733433,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-17 00:00:00,RESERVA LIMOY,MALARIA,Anopheles parvus,21,S,-24.75009,-54.4733433,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-17 00:00:00,RESERVA LIMOY,MALARIA,Anopheles oswaldoi,21,S,-24.75009,-54.4733433,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-17 00:00:00,RESERVA LIMOY,MALARIA,Anopheles parvus,21,S,-24.75009,-54.4733433,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-18 00:00:00,RESERVA LIMOY,MALARIA,Anopheles oswaldoi,21,S,-24.765547,-54.477942,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-18 00:00:00,RESERVA LIMOY,MALARIA,Anopheles triannulatus,21,S,-24.765547,-54.477942,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-18 00:00:00,RESERVA LIMOY,MALARIA,Anopheles oswaldoi,21,S,-24.765547,-54.477942,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-18 00:00:00,RESERVA LIMOY,MALARIA,Anopheles triannulatus,21,S,-24.765547,-54.477942,campo,,
ALTO PARANA,SAN ALBERTO,2023,2023-05-18 00:00:00,RESERVA LIMOY,MALARIA,Anopheles evansae,21,S,-24.765547,-54.477942,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-07 00:00:00,YRYBUCUA,MALARIA,Anopheles albitarsis,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-07 00:00:00,YRYBUCUA,MALARIA,Anopheles albitarsis,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-07 00:00:00,YRYBUCUA,MALARIA,Anopheles strodei,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-07 00:00:00,YRYBUCUA,MALARIA,Anopheles evansae,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-07 00:00:00,YRYBUCUA,MALARIA,Anopheles parvus,21,S,-24.469525,-56.090696,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-08 00:00:00,YRYBUCUA,MALARIA,Anopheles evansae,21,S,-24.47848,-56.090015,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-08 00:00:00,YRYBUCUA,MALARIA,Anopheles evansae,21,S,-24.47848,-56.090015,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-08 00:00:00,YRYBUCUA,MALARIA,Anopheles evansae,21,S,-24.480059,-56.091935,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-08 00:00:00,YRYBUCUA,MALARIA,Anopheles parvus,21,S,-24.480059,-56.091935,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-08 00:00:00,YRYBUCUA,MALARIA,Anopheles albitarsis,21,S,-24.480256,-56.091933,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-08 00:00:00,YRYBUCUA,MALARIA,Anopheles evansae,21,S,-24.480256,-56.091933,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-08 00:00:00,YRYBUCUA,MALARIA,Anopheles parvus,21,S,-24.480256,-56.091933,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-09 00:00:00,YRYBUCUA,MALARIA,Anopheles albitarsis,21,S,-24.480256,-56.091933,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-09 00:00:00,YRYBUCUA,MALARIA,Anopheles parvus,21,S,-24.480256,-56.091933,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-09 00:00:00,YRYBUCUA,MALARIA,Anopheles parvus,21,S,-24.480256,-56.091933,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-09 00:00:00,YRYBUCUA,MALARIA,Anopheles evansae,21,S,-24.480256,-56.091933,campo,,
SAN PEDRO,YRYBUCUA,2023,2023-08-10 00:00:00,YRYBUCUA,MALARIA,Anopheles parvus,21,S,-24.480256,-56.091933,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles darlingi,21,S,-25.07758,-55.608895,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles albitarsis,21,S,-25.07758,-55.608895,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles darlingi,21,S,-25.07758,-55.608895,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles albitarsis,21,S,-25.07758,-55.608895,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles (complejo) albitarsis,21,S,-25.07758,-55.608895,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles triannulatus,21,S,-25.07758,-55.608895,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles galvaoi,21,S,-25.07758,-55.608895,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles evansae,21,S,-25.07758,-55.608895,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles oswaldoi,21,S,-25.088242170043006,-55.60304976288204,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles albitarsis,21,S,-25.088242170043006,-55.60304976288204,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles (complejo) albitarsis,21,S,-25.088242170043006,-55.60304976288204,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles galvaoi,21,S,-25.088242170043006,-55.60304976288204,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles oswaldoi,21,S,-25.088242170043006,-55.60304976288204,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles lutzi,21,S,-25.088242170043006,-55.60304976288204,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-07 00:00:00,SANTA TERESA,MALARIA,Anopheles parvus,21,S,-25.088242170043006,-55.60304976288204,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-05 00:00:00,SANTA TERESA,MALARIA,Anopheles darlingi,21,S,-25.080239690202152,-55.612400666696054,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-05 00:00:00,SANTA TERESA,MALARIA,Anopheles albitarsis,21,S,-25.080239690202152,-55.612400666696054,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-05 00:00:00,SANTA TERESA,MALARIA,Anopheles (complejo) albitarsis,21,S,-25.080239690202152,-55.612400666696054,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-05 00:00:00,SANTA TERESA,MALARIA,Anopheles strodei,21,S,-25.080239690202152,-55.612400666696054,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-05 00:00:00,SANTA TERESA,MALARIA,Anopheles triannulatus,21,S,-25.080239690202152,-55.612400666696054,campo,,
ALTO PARANA,RAUL ARSENIO OVIEDO,2023,2023-06-05 00:00:00,SANTA TERESA,MALARIA,Anopheles galvaoi,21,S,-25.080239690202152,-55.612400666696054,campo,,
